,StartDate,EndDate,Date,const,szgrowth(-1),hpgrowth(-1),const-p,szgrowth(-1)-p,hpgrowth(-1)-p,rsquared,rsquared_adj
73,2012-03-01,2013-08-01,2012-12-01,0.10765066613502611,0.017007597580448022,0.9283747197410658,0.1577637018082391,0.09200667902297828,2.1451885868512186e-08,0.8842521747277856,0.868819131358157
74,2012-04-01,2013-09-01,2013-01-01,0.1727463961617303,0.02135361974405693,0.856995345417817,0.006480945677852046,0.0066979831864798604,7.595622542150838e-10,0.9291085608953089,0.9196563690146834
75,2012-05-01,2013-10-01,2013-02-01,0.16814651606112901,0.01882787796465165,0.8349239958312011,0.024843160147216374,0.028152519050565768,1.68860385054611e-08,0.8891238739852455,0.8743403905166116
76,2012-06-01,2013-11-01,2013-03-01,0.17355499352447867,0.019581304701641655,0.8234770267635901,0.03837343595351128,0.02699073372863611,9.521019564447603e-08,0.8676114165873585,0.849959605465673
77,2012-07-01,2013-12-01,2013-04-01,0.1251084200424639,0.01800324519909191,0.8584480983883263,0.17160819745615133,0.044651700651750156,2.709583163691641e-07,0.8459311666263929,0.8253886555099119
78,2012-08-01,2014-01-01,2013-05-01,0.12570308114229928,0.01792858148514296,0.8591258577327894,0.18693604729065424,0.04805478880934744,4.277308755016518e-07,0.833654685441649,0.8114753101672022
79,2012-09-01,2014-02-01,2013-06-01,0.10675008050545218,0.01896795575740482,0.8736812305417045,0.28245360065079395,0.04131564664849773,6.164768604567956e-07,0.8237148296835004,0.8002101403079671
80,2012-10-01,2014-03-01,2013-07-01,0.11414470187478137,0.018029999417952636,0.8649875815953866,0.26497641640147873,0.0525618784711451,9.526902787220454e-07,0.8106721040957252,0.785428384641822
81,2012-11-01,2014-04-01,2013-08-01,0.09512210270994223,0.01895790043858634,0.8788890827198385,0.38401670872546967,0.04942168847414137,1.8686750294242953e-06,0.7960044407678253,0.768805032870202
82,2012-12-01,2014-05-01,2013-09-01,-0.03352824107917399,0.02037666494388493,0.9995838806204278,0.7645206215689362,0.04254388773095922,5.972868519039662e-07,0.8234063394611207,0.7998605180559368
83,2013-01-01,2014-06-01,2013-10-01,-0.16439351989331627,0.023595246804487182,1.121715904577755,0.11969294197290212,0.024366230143884105,3.845268669019046e-08,0.8753864439876928,0.8587713031860519
84,2013-02-01,2014-07-01,2013-11-01,-0.2505057313776672,0.008357724274924955,1.1830193293369353,0.0028078750463237656,0.4115588533897554,1.4710255149120065e-10,0.9398065880164391,0.9317807997519644
85,2013-03-01,2014-08-01,2013-12-01,-0.2042107085659681,0.0031264337124394803,1.0831823752753165,0.0005580928338680765,0.7022396669686605,2.722352257487998e-12,0.9680763790422695,0.9638198962479054
86,2013-04-01,2014-09-01,2014-01-01,-0.14286950913720875,-0.0005885493312512077,0.9885729497984874,0.011361903494173842,0.9519577800056938,3.777165004062381e-11,0.9548836973803088,0.9488681903643499
87,2013-05-01,2014-10-01,2014-02-01,-0.11219676529378213,0.0023481084206932595,0.9588197052588923,0.0463232445108452,0.8261275230935471,2.1066414869276533e-10,0.9433392419933122,0.9357844742590872
88,2013-06-01,2014-11-01,2014-03-01,-0.08282143064898084,0.0019211756060767242,0.9367917202426692,0.14796812361098902,0.8686776000339902,1.0827262350274596e-09,0.9286178560061722,0.9191002368069952
89,2013-07-01,2014-12-01,2014-04-01,-0.07426975658484672,0.006860101741370233,0.9339129659455632,0.20525954707168156,0.5638425193644221,7.090557528400572e-09,0.9153547103411003,0.9040686717199137
90,2013-08-01,2015-01-01,2014-05-01,-0.08814338377299612,0.0075551753176072685,0.9239089385274858,0.16827852274368363,0.454955371285651,5.1952084868638845e-09,0.9082192937623761,0.8959818662640262
91,2013-09-01,2015-02-01,2014-06-01,-0.1024762640771007,0.007299220409044164,0.8938214570273156,0.09356518966913205,0.4418980440020074,7.292515151720879e-09,0.9027359290073953,0.8897673862083814
92,2013-10-01,2015-03-01,2014-07-01,-0.08958003933035498,0.0067336986300579865,0.8788162220507905,0.15708218908070307,0.5114554663795756,6.994318316382672e-08,0.8725273940429659,0.8555310465820279
93,2013-11-01,2015-04-01,2014-08-01,-0.07921201068416192,0.011847976153333684,0.9156090989682332,0.23356514069510476,0.22993937453623112,1.650912418103624e-07,0.8523643195732441,0.83267956218301
94,2013-12-01,2015-05-01,2014-09-01,-0.08518326201333812,0.020014357886620628,0.9546232198668693,0.26200578213767073,0.03460841246639908,2.363771844770165e-07,0.8416350328953606,0.8205197039480754
95,2014-01-01,2015-06-01,2014-10-01,-0.05343648758057611,0.020466187212538775,1.013513711868655,0.48027591427244043,0.033628115643196635,8.501269591532322e-08,0.8613181789313954,0.8428272694555814
96,2014-02-01,2015-07-01,2014-11-01,-0.05973513259695066,0.021019223097213477,1.0159577969159659,0.4094226067490243,0.02668495622630397,2.989035069180708e-08,0.8781373068284904,0.8618889477389559
97,2014-03-01,2015-08-01,2014-12-01,-0.03220893291198072,0.017934740550527427,1.035721896374608,0.6397960726479334,0.0400149779475229,2.4342073921732122e-08,0.8834711167773469,0.8679339323476598
98,2014-04-01,2015-09-01,2015-01-01,-0.019660631287721782,0.017047507888201564,1.045378458438602,0.7656071085718243,0.0400394132345059,2.0930688589996366e-08,0.8895240179283077,0.8747938869854154
99,2014-05-01,2015-10-01,2015-02-01,-0.019581090159539745,0.017187899135396187,1.0396865619541884,0.7636888447414978,0.037659498303045394,1.7004667607350018e-08,0.8938066603216029,0.8796475483644833
100,2014-06-01,2015-11-01,2015-03-01,-0.0010727993340320374,0.01642849283014714,1.0404068908566175,0.9864158606264152,0.029977331087277487,4.633998032063605e-09,0.9084849965289364,0.8962829960661279
101,2014-07-01,2015-12-01,2015-04-01,0.027775209446436428,0.01522950230735393,1.0277065822071119,0.6227750013430358,0.024541695665150423,7.550651508930704e-10,0.9287644406278316,0.9192663660448758
102,2014-08-01,2016-01-01,2015-05-01,0.07413346661899076,0.012749510963861996,0.9872538888113025,0.10915287588824452,0.016886163869738423,3.4972837229680035e-11,0.9538020915314104,0.9476423704022651
103,2014-09-01,2016-02-01,2015-06-01,0.12121510917338335,0.008473313821972306,0.9451285676170019,0.010688831104644537,0.054080731709219426,1.4886383466338367e-10,0.947232860271292,0.9401972416407977
104,2014-10-01,2016-03-01,2015-07-01,0.13145107593901667,0.010436043172114044,1.0399383446251425,0.072669884307228,0.11769423060510822,5.7358813631493225e-08,0.8884866662169739,0.8736182217125704
105,2014-11-01,2016-04-01,2015-08-01,0.1311768469761104,0.00893911704519086,1.0151178924346627,0.09864131382197676,0.13079422811550115,1.7964732046143327e-08,0.8921374603891851,0.8777557884410764
106,2014-12-01,2016-05-01,2015-09-01,0.13563226202460887,0.008093315208805948,0.9447279950852935,0.16457514312924756,0.21646425689077572,1.5822918834968093e-07,0.8584287013861677,0.8395525282376567
107,2015-01-01,2016-06-01,2015-10-01,0.13955109584722514,0.007927995354988707,0.9325075504377887,0.1864390660158856,0.22582167267253325,2.1834700741175708e-07,0.848519107369826,0.8283216550191362
108,2015-02-01,2016-07-01,2015-11-01,0.18813995936015643,0.011020075022086911,0.89067121991828,0.0773518167941386,0.09772793219722552,1.4490087409663833e-07,0.8500825192956575,0.8300935218684118
109,2015-03-01,2016-08-01,2015-12-01,0.20704715448712435,0.012783249265721828,0.951345811034579,0.21284851275622935,0.1708358744004445,1.0089234391475319e-05,0.7378947728015208,0.7029474091750569
110,2015-04-01,2016-09-01,2016-01-01,0.06066063067490324,0.016119487636040656,1.1306660794290861,0.7473358399040103,0.11357458764718542,1.4218416997591593e-06,0.7981104905910211,0.7711918893364906
111,2015-05-01,2016-10-01,2016-02-01,0.5204991497674039,0.017180257356989644,0.6696119766168559,0.06212108131568593,0.2603552993670928,0.00132768932356203,0.5238822502295746,0.4603998835935179
112,2015-06-01,2016-11-01,2016-03-01,0.5451194523329239,0.01653215208969139,0.6097675163031405,0.11130342551088754,0.39772725258931774,0.008669216073232441,0.4220596839458821,0.34500097513866645
113,2015-07-01,2016-12-01,2016-04-01,0.4029803129810361,0.011541531412738244,0.676701535881543,0.23969486962096528,0.567560761503991,0.005284077372035129,0.43793045016925014,0.3629878435251501
114,2015-08-01,2017-01-01,2016-05-01,0.3503984334043794,0.011538578909649842,0.7066456523350308,0.2732418639935449,0.5742456699299751,0.0026769108817673573,0.4846542983208224,0.41594153809693213
115,2015-09-01,2017-02-01,2016-06-01,0.3137227272697553,0.010752001924886043,0.725983990801504,0.29026924534439646,0.6257336009770813,0.0014436312846610008,0.5132578141311721,0.44835885601532843
116,2015-10-01,2017-03-01,2016-07-01,0.32179576386917497,0.009790064357708989,0.7233948003874623,0.2578328576222574,0.6791613484820459,0.0011201797541177147,0.5219209132270747,0.45817703499068463
117,2015-11-01,2017-04-01,2016-08-01,0.3313849712094311,0.008140997489934569,0.721924351554072,0.23777046824535056,0.7333021871213061,0.0010224197730060588,0.5256330820372128,0.4623841596421745
118,2015-12-01,2017-05-01,2016-09-01,0.3179138988369826,0.010378501035689554,0.7269868414932334,0.259350487289669,0.6865108165140765,0.00102748894357135,0.5323075202983653,0.46994852300481393
119,2016-01-01,2017-06-01,2016-10-01,0.2975357427140912,0.010739654743252336,0.7363444487600562,0.2866496282126315,0.6785238183216129,0.000885561401090407,0.5429304388040865,0.48198783064463147
120,2016-02-01,2017-07-01,2016-11-01,0.24682758519472134,0.008799416149032784,0.7581074234767767,0.3674493146267007,0.7357063891916134,0.000639626965946255,0.5589307144821245,0.5001214764130745
121,2016-03-01,2017-08-01,2016-12-01,0.1492333715055913,0.03361708597089923,0.7826419963166947,0.570656214948867,0.47725372595435445,0.0003763788591153108,0.5924945347285118,0.5381604726923134
122,2016-04-01,2017-09-01,2017-01-01,0.05834913532040482,0.04530021769912934,0.794782624080847,0.8045389541516301,0.31578311403400616,0.00011620915124702432,0.651641621402379,0.6051938375893628
123,2016-05-01,2017-10-01,2017-02-01,0.06399557125749913,0.05049018196796909,0.7943002065918414,0.776377967916374,0.4339756771377017,0.00011373953189735653,0.640928209242147,0.5930519704744333
124,2016-06-01,2017-11-01,2017-03-01,0.050478608581168635,0.05137549193442277,0.7969348326996225,0.8166610309890822,0.4414940635953085,0.00012249499515468499,0.6389447615402162,0.5908040630789118
125,2016-07-01,2017-12-01,2017-04-01,0.06284442354726943,0.049731435737154946,0.7780144316610758,0.7588673742019952,0.43921734889637976,0.00014978050008589448,0.6342149972493796,0.5854436635492969
126,2016-08-01,2018-01-01,2017-05-01,0.05278936097190259,0.050886193649042226,0.7685466406303516,0.7882161547940806,0.42498381230119797,0.00017733779818186442,0.6281877625857861,0.5786127975972243
127,2016-09-01,2018-02-01,2017-06-01,0.01179238976562269,0.02578668679779511,0.7101215091086247,0.9422312642755857,0.5990394288699564,7.641509389971828e-05,0.6595558983885603,0.614163351507035
128,2016-10-01,2018-03-01,2017-07-01,0.10549790700876419,-0.02653887178750782,0.41129966368064524,0.02108198126782039,0.036250249779690775,5.6678936945386456e-08,0.8777886757989795,0.8614938325721767
129,2016-11-01,2018-04-01,2017-08-01,0.1321954922283281,-0.02271798263650067,0.31419812855162843,0.007372030140912836,0.06791450999372349,0.0035159807346092317,0.46297197416401603,0.3913682373858849
130,2016-12-01,2018-05-01,2017-09-01,0.09716639083876753,-0.03435498931526872,0.6453974955806102,0.1965634648923886,0.03706301271281865,0.02401946771617369,0.39483607744635385,0.31414755443920106
131,2017-01-01,2018-06-01,2017-10-01,0.061117773011887706,-0.027519504462099525,0.9222871317252195,0.35516426459201345,0.09607872787961533,0.0002719432585283155,0.6212727228255239,0.5707757525355939
132,2017-02-01,2018-07-01,2017-11-01,0.09670899292111529,-0.02671284945837195,0.7935723803255471,0.1472194025264222,0.08226924952336814,0.00025796830771320476,0.7081716846076216,0.6692612425553044
133,2017-03-01,2018-08-01,2017-12-01,0.061769724720721925,-0.021367278687155593,0.951644725868843,0.384041929231944,0.1752372718892753,1.799729949533342e-05,0.755616097565466,0.7230315772408615
134,2017-04-01,2018-09-01,2018-01-01,0.07760370768825106,-0.020349626077519646,0.7901653754863097,0.31709404436806915,0.2385138946223199,8.54924162086844e-05,0.7204666023544541,0.6831954826683814
135,2017-05-01,2018-10-01,2018-02-01,0.07677956423686504,-0.01860986132809474,0.8034053835719005,0.3260554014646716,0.24653676674868005,4.343078643672922e-05,0.7255872445130793,0.6889988771148232
136,2017-06-01,2018-11-01,2018-03-01,0.0812728021189235,-0.01939250351589555,0.805722773764171,0.29905247853817696,0.18776951780271367,3.901506936727e-05,0.7416724498981804,0.707228776551271
137,2017-07-01,2018-12-01,2018-04-01,0.08571829319748529,-0.01935293241847503,0.8083112478288342,0.2784738048848842,0.18523935124331634,2.7009059477192684e-05,0.7512648025559917,0.7181001095634573
138,2017-08-01,2019-01-01,2018-05-01,0.09070218337594715,-0.01640437629482148,0.7909006255011655,0.2714084112271334,0.27632820835707544,3.967550417845466e-05,0.7346716044431834,0.6992944850356078
139,2017-09-01,2019-02-01,2018-06-01,0.11735741231190486,-0.013478481554746485,0.7716555239217673,0.14434667792596753,0.3209988823188139,2.3597605804411838e-05,0.7408765857953911,0.7063267972347765
140,2017-10-01,2019-03-01,2018-07-01,0.13695705927776883,-0.005637859236187183,0.7732203218896068,0.12112732541659305,0.5770427562416702,4.331620678853734e-05,0.6983592982671416,0.6581405380360938
141,2017-11-01,2019-04-01,2018-08-01,0.14595723607767427,-0.0038536442112949744,0.7747148603756966,0.13217522264914594,0.6983437825819294,9.126543955582907e-05,0.6647728269210982,0.620075870510578
142,2017-12-01,2019-05-01,2018-09-01,0.17533594778145084,-0.0035529065466691247,0.7541750958654081,0.09285673224951113,0.7214479663923549,0.00016830080013107202,0.6347386389051621,0.5860371240925171
143,2018-01-01,2019-06-01,2018-10-01,0.18765392032929534,-0.0026021368987290197,0.7252585247347225,0.10352603411293963,0.7941640621671147,0.0004532866186511997,0.5917062314293879,0.5372670622866397
144,2018-02-01,2019-07-01,2018-11-01,0.22510964889498944,-0.003581999028458887,0.6753105548549738,0.06544091738504988,0.7098723253291475,0.0009722179603557358,0.5528324812827612,0.49321014545379604
145,2018-03-01,2019-08-01,2018-12-01,0.29666720430886623,0.0001760780026214548,0.5787629958248884,0.02010358799935929,0.9845651430291591,0.00286781702867439,0.46291300887016695,0.3913014100528559
146,2018-04-01,2019-09-01,2019-01-01,0.3423658329419704,-0.0018916585564070724,0.5144804488463957,0.027381114270898635,0.8474508489529021,0.02125575772991836,0.34723446317954787,0.2601990582701543
